Date	Financials	Consumer Discretionary	Consumer Staples	Health	Industrials	Information Tech	Materials	Real Estate	Tele Services	Utilities	Energy
10/3/2017	-0.00034071	0.001349987	0.004429248	0.003630264	0.006661393	0.005162589	0.004184441	0	0.006684837	0.008040804	-0.000763926
13/3/2017	0.000535648	0.002000529	-0.001345852	-0.0015404	-0.000922452	0.00115866	0.003002761	0	0.001527852	0.002334654	0.000431248
14/3/2017	-0.00116808	0.000202567	-0.001666966	-0.003257073	-0.009145031	-0.002548356	-0.008156448	0	-0.004869956	-0.0008929	-0.011050775
15/3/2017	-0.00133993	0.005077022	0.00751382	0.011832428	0.011111133	0.006013494	0.015769358	0	0.013620268	0.016396632	0.020803141
16/3/2017	0.003147053	0.000489353	0.000476065	-0.008974485	-0.003633442	0.00231778	-0.006306812	-0.028318615	-0.003199366	-0.01085667	-0.005803215
17/3/2017	-0.01055454	0.000906234	-0.001638869	-0.00530542	0.004429405	0.000641754	0.005065311	0.001821525	0.005485542	0.005758416	-0.000819895
20/3/2017	-0.008946528	-0.002471949	0.001164939	-0.002103613	-0.001930481	0.001028321	0.003886085	0.001298701	-0.003656442	-0.006762909	-0.001250468
21/3/2017	-0.028694031	-0.012390111	-0.001798374	-0.007856156	-0.01526036	-0.014735314	-0.016693852	-0.001556436	-0.005417328	0.01404354	-0.007042541
22/3/2017	-0.001991571	0.00121082	-0.001395302	0.000766332	0.003766043	0.00795995	0.002675755	0.001818686	-0.010190965	0.003815192	-0.001044168
23/3/2017	0.002200261	0.001908699	-0.002511555	-0.00364292	-0.00147208	-0.003225582	0.004478364	0.007157622	-0.000828399	-0.002432383	-0.003569663
24/3/2017	-0.000944594	0.001716004	-0.002624373	-0.000256134	-0.002876516	0.000490981	-0.009374927	-0.001493425	0.000888274	0.004038547	-0.004591831
27/3/2017	-0.004829273	0.000203267	-0.000497739	0.003633859	-0.003533991	0.001026136	0.003360038	-0.006240687	-0.007277651	-0.004591475	-0.004076231
28/3/2017	0.013659607	0.007678208	0.002774809	0.000533777	0.010820472	0.007152945	0.010968102	0.004774826	0.002086101	0.000571797	0.012877617
29/3/2017	-0.00542064	0.005646356	0.001277087	-8.12E-05	-0.000590751	0.00205762	-0.000121584	0.002530941	-0.001724907	-0.004610018	0.012201377
30/3/2017	0.012173689	0.002707098	-0.002444737	-4.64E-05	0.005319682	0.001446217	-0.000151929	0	0.004051525	-0.006813131	0.004693138
31/3/2017	-0.00717109	0.00025711	-0.002326403	-0.002679625	-0.002939753	-0.001003145	-0.00072952	0	-0.00498464	0.002967431	-0.003702072
3/4/2017	-0.002914476	-0.004555584	-0.001548613	0.000907275	-0.002197846	-0.001456624	-0.003924219	0.007882935	0.003995786	0	-0.001712038
4/4/2017	-0.002033368	-0.001420257	0.002602906	-0.000499754	0.001916093	-7.74E-05	0.004000725	-0.003016033	0.003266931	0.003304459	0.007113255
5/4/2017	-0.007029544	-0.002241183	-0.001600385	-0.003348454	-0.003092178	-0.003171896	-0.001307963	0	-0.00420362	0.005246929	-0.003367102
6/4/2017	0.005591589	0.003556473	-0.000801366	0.00131822	0.003065984	-0.000454609	0.004903708	0	-0.015934407	-0.001524019	0.007960618
7/4/2017	-0.00339239	-0.003515146	0.002566603	0.001805847	0.001036763	-0.000676604	-0.000575887	0.008306389	0.001933462	-0.005303664	-0.003871807
10/4/2017	-0.002584996	0.003556371	0.002649121	-0.001604843	0.002178402	-0.001509535	0	0	-0.003075406	0.002148136	0.007715642
11/4/2017	-0.002642988	-0.000502124	0.000531931	-0.001782171	0.001514433	-0.004368746	-0.002274519	0	0.000544377	-0.000229656	-0.00084434
12/4/2017	-0.008953331	-0.004004994	0.004519172	0.000280039	-0.013200468	-0.003985985	-0.012158425	0	0.005682863	0.007350905	-0.003418546
13/4/2017	-0.012512999	-0.006557596	-0.005328099	-0.002718006	-0.006796747	-0.003800167	-0.009908001	0	-0.006191757	-0.003648632	-0.018308017
17/4/2017	0.016036611	0.009516898	0.007165858	0.003099735	0.010219464	0.009733565	0.00745882	0.018967766	0.00229851	0.00499713	0.001923854
18/4/2017	-0.00830579	0.000416807	0.00508947	-0.010110178	-0.0027131	-0.000768951	-0.001203118	0.002694846	0.002353648	0.001632214	-0.008699405
19/4/2017	-0.002609127	0.000962412	-0.005747071	0.002650551	0.001225146	-0.000780706	0.000864781	0	-0.001926619	-0.006631551	-0.014270469
20/4/2017	0.015512657	0.009973899	-0.002484797	0.005522085	0.010832913	0.009777451	0.010553643	0	-0.002594003	-0.003891125	0.003910034
21/4/2017	-0.009093247	-0.002031903	-0.002367413	-0.004977635	0.00062314	-6.63E-05	-0.000335947	0	-0.015785658	0.005361496	-0.004274302
24/4/2017	0.021914868	0.006065365	0.009651335	0.009476622	0.013094195	0.012988592	0.011821472	0	-0.000368694	0.004837801	0.005415947
25/4/2017	0.008293002	0.008109315	0.003315001	0.004618178	0.005391274	0.006241852	0.015909974	0	-0.003012267	-0.000909893	0.009396866
26/4/2017	0.000378505	0.00499768	-0.008111488	0.005025448	-0.001432302	-0.002602687	-0.000713265	0	0.012270351	-0.003870192	-0.004012331
27/4/2017	-0.005144911	0.005475678	-0.001462869	0.002603848	-0.000122457	0.006023614	-0.002111373	-0.021799746	-0.012974386	0.003047224	-0.011113108
28/4/2017	-0.009405003	-0.004278931	-3.53E-05	0.002355739	-0.004268574	0.003328849	-0.007122375	0	-0.010552898	-0.00444303	0.00128437
1/5/2017	0.005118231	0.000697613	-0.005101059	0.001478892	-0.003303006	0.008466801	-0.001200662	0.000254417	-0.007858757	-0.006522702	-0.002224704
2/5/2017	-0.000305518	0.001840424	-0.005499932	0.003102309	0.005411612	0.003044228	0.00216366	0	-0.000502935	0.002533972	-0.004961436
3/5/2017	0.005985064	-0.005900759	0.001320115	-0.003788838	0.000753884	-0.001331147	-0.009955252	0	-0.006415524	-0.004902144	0.003270273
4/5/2017	0.002227917	-0.001091918	0.007767904	0.005922495	0.000455518	0.000277258	0.00175663	0	-0.011331319	0.004118106	-0.019014431
5/5/2017	-0.001035703	0.005563845	0.002457268	-0.000592134	0.005638693	0.003123493	0.014300865	0	0.014534539	0.005595981	0.016224317
8/5/2017	-0.001036777	0.002494743	-0.000317425	-0.005720233	-0.00299511	0.004187127	-0.008972248	-0.009003454	0.002208937	-0.000609747	0.007064285
9/5/2017	-0.004531017	0.004824246	-0.003951576	0.000779299	0.001956118	0.001523941	-0.007128448	-0.00410637	-0.006045382	-0.008733823	-0.008578011
10/5/2017	0.002669958	-0.00276717	0.000478232	-0.003355274	-0.003922047	0.003825178	0.003604976	0.00587568	0.002914386	0.001615878	0.010653545
11/5/2017	-0.005300389	-0.005965908	0.000885128	0.000539998	-0.000297469	-0.00149475	-0.002656298	-0.005124001	-0.004801072	7.69E-05	-0.00200024
12/5/2017	-0.004512745	-0.001814545	-0.002352389	-0.001871869	-0.006476932	0.003173241	-0.001725152	-0.003811318	-0.000634701	0.005108456	-0.003186749
15/5/2017	0.007734637	-0.000139795	0.003900316	0.005902256	0.004545805	0.005580249	0.008428325	0	-0.002413649	0.003630435	0.006233047
16/5/2017	0.001677393	-0.003258492	-0.001836681	-0.003888828	-0.001262903	0.004953589	-6.01E-05	0	-0.006048624	-0.007996063	-0.004416069
17/5/2017	-0.030421409	-0.016078966	-0.001716094	-0.012676732	-0.020564717	-0.027952835	-0.021346981	0.004239517	-0.018000112	0.002456587	-0.011299785
18/5/2017	0.003113968	0.005960604	0.000655729	0.004140254	0.001613676	0.00584122	-6.14E-05	0.002265173	0.012067781	0.003867133	-0.001136797
19/5/2017	0.008374043	0.005840237	0.005366493	0.002802891	0.013587345	0.004956364	0.00903282	0.005701668	0.008121236	0.003203892	0.012397127
22/5/2017	0.002975097	0.005454	0.006183297	0.002356095	0.006976355	0.009514627	0.000334892	0.002655929	0.000831083	0.009010819	-0.001686232
23/5/2017	0.008125033	-0.004036786	0.000717897	0.003479806	0.001964387	0.000796781	0.001491463	0.000815056	0.001341553	0.002336166	0.001648886
24/5/2017	-0.000409384	0.003532439	0.004828822	0.002376887	0.000595105	0.004766332	0.006868913	0	-0.006698584	0.006766617	-0.004356319
25/5/2017	0.002431689	0.009297832	0.007034245	0.004513382	0.006193102	0.007829778	-0.001931853	0.010026982	0.003532454	0.00701992	-0.017884497
26/5/2017	-0.000638358	0.00307067	0.00326783	-0.002109746	0.000938847	0.000103486	0.00287316	-0.006450306	-0.001663965	-0.000556172	0.000821191
30/5/2017	-0.007716336	9.70E-05	-0.000155149	-0.001451298	-0.001320172	0.003103117	-0.001236478	0	0.01416752	0.003301863	-0.013087458
31/5/2017	-0.007982222	0.002465483	0.002378622	0.00431454	0.001774163	-0.003021327	0.003230894	0	0.003539808	0.004659283	-0.003990736
1/6/2017	0.011914022	0.008621629	0.007256525	0.011839798	0.006823496	0.002844317	0.010925523	-0.000811542	0.005983952	0.007177343	0.006636183
2/6/2017	-0.003693735	0.004054825	0.003448381	0.005844992	0.004914768	0.010416749	0.003661964	0	-0.000563594	0.001425172	-0.011816617
5/6/2017	0.000798119	-0.003328971	0.000952717	-0.002933498	-0.004358756	0.000724741	-0.004627563	0.005025409	-0.001440895	-0.00478049	0.001657285
6/6/2017	-0.004167512	-0.008322862	-0.002668388	-0.002908476	-0.006325485	-0.001815615	0.001221885	-0.004444693	-0.000439125	-0.001760087	0.012021993
7/6/2017	0.008214912	0.002056748	-0.000749859	0.002747998	-0.001404977	0.002677234	0.001041809	0	0.000878731	0.003085499	-0.014797236
8/6/2017	0.011376454	-0.006488259	-0.007862411	-0.002066541	0.003091779	0.003546513	0.003330246	0	-0.005769556	-0.008788611	-0.002772769
9/6/2017	0.019279452	-0.004312118	-0.000464062	0.006313854	0.004121292	-0.027347869	0.0133361	0	0.0087675	-7.38E-05	0.024771931
12/6/2017	0.001640454	-0.001072201	-0.000550351	-0.001330905	0.004587294	-0.008143735	-0.0052642	0	0.009003955	-0.002216826	0.006742171
13/6/2017	0.00441698	0.006022174	0.000344172	0.001287908	0.003467561	0.008515907	0.013053839	0	-0.010286847	0.001629277	0.006635768
14/6/2017	0.001852904	-0.000651236	0.006003354	0.004619159	-0.000975122	-0.005291841	-0.010563934	0	0.002817588	0.005914995	-0.018315685
15/6/2017	-0.003723563	-0.004478682	-0.001692783	-0.000990797	0.005548119	-0.004805844	-0.008975443	0.019684465	0.000437013	0.005622928	-0.006797616
16/6/2017	-0.001064387	-0.000278584	-0.009934312	0.001415264	0.003644315	-0.001845155	0.004084426	-0.001194117	-0.001060963	0.004824059	0.017162471
19/6/2017	0.009787433	0.00810857	0.004965046	0.010783444	0.005582393	0.016573713	0.008430318	0	-0.001999201	-0.003746131	-0.006851429
20/6/2017	-0.008097533	-0.012521072	-0.00375272	0.003324951	-0.011541427	-0.00779326	-0.005641439	-0.000697382	-0.010329342	0.00051104	-0.012458851
21/6/2017	-0.007817341	0.001063665	-0.00392231	0.012257062	-0.006674473	0.006733893	-0.011229371	0	-0.012144969	-0.006421987	-0.015994126
22/6/2017	-0.006382919	-0.001803544	-0.006592042	0.010536848	-0.001924721	0.000468129	0.001754153	0	-0.000832457	-0.004333429	-0.001271523
23/6/2017	-0.00456703	-0.000938365	0.000471518	-0.000901123	0.00389123	0.006685722	0.003472274	0	-0.002114756	-0.003614564	0.007532651
26/6/2017	0.005344211	0.002831856	0.003944653	-0.001599801	-0.000257209	-0.005918301	0.003253301	0	0.006229439	0.007773656	-0.002400826
27/6/2017	0.005140262	-0.007437033	-0.008883995	-0.009194821	-0.008183396	-0.016686578	-0.006632864	0.003040729	-0.014296594	-0.012525727	-0.001709974
28/6/2017	0.015791092	0.009872975	0.003981824	0.005253295	0.008925542	0.013218662	0.008071939	-0.000298169	0.004079286	-0.009485504	0.005688552
29/6/2017	0.006483421	-0.009678817	-0.011741017	-0.008864517	-0.008195085	-0.018323086	-0.011245569	0	-0.009866602	-0.008186843	0.001240609
30/6/2017	-0.000585585	0.005590799	0.00212155	-0.001111193	0.00764042	-0.00111543	0.004614935	0	0.003191387	-0.001249591	0.003675235
3/7/2017	0.01337926	-0.001848594	-0.001146771	0.001515944	0.0059185	-0.008497523	0.009068809	0	0.008634694	-0.005383413	0.020045587
5/7/2017	0.002361	-0.002427225	-0.000706424	0.005422925	0.002916285	0.010383028	-0.004141223	0	-0.003540184	-0.004002357	-0.020143956
6/7/2017	-0.006633768	-0.010309302	-0.005443842	-0.012931878	-0.009658537	-0.008598974	-0.004128923	0	-0.022931355	-0.001339363	-0.011032762
7/7/2017	0.00558929	0.008256591	-0.000550911	0.005683805	0.007486238	0.012528524	0.005152931	0	-0.003834469	0.001417877	-0.000952544
10/7/2017	-0.001708353	0.002212867	-0.006881337	-0.002869493	0.001840645	0.008153835	0.006246119	0	-0.005043765	-0.001607276	0.002648586
11/7/2017	-0.006797	-0.001968926	-0.002972202	-0.000765886	-0.000323221	0.003556094	-0.001493309	0	-0.006670224	-0.000306579	0.005262025
12/7/2017	0.001140586	0.007482453	0.005531044	0.006504531	0.005751731	0.013087083	0.011436351	0	0.004767706	0.008473244	0.00294308
13/7/2017	0.006060018	0.000783332	7.14E-05	0.000870356	-0.000473799	0.003301739	-0.000985814	0	-0.00568072	-0.003535691	0.004401698
14/7/2017	-0.005156165	0.002795131	0.007446773	0.006380776	0.004688988	0.008936746	0.005020637	0	0.002419684	0.005417714	0.005404947
17/7/2017	-0.001307843	0.002550355	0.000691223	-0.003035145	-0.000893027	0.000448488	0.001674849	0	0.002011553	0.003908617	-0.001349151
18/7/2017	-0.002788811	0.004170374	0.000230285	0.000487549	-0.002563314	0.005369181	-0.004410704	0	-0.009769852	0.002759444	-0.004884347
19/7/2017	0.002091427	0.005094403	0.00306381	0.00803498	0.001572445	0.005573628	0.010945186	0	0.0036492	0.004712002	0.013952113
20/7/2017	-0.000558184	-0.002616885	-0.000741603	0.006176951	-0.006077037	0.000423308	-0.008334776	0	0.014139448	0.006640862	-0.003584209
21/7/2017	-0.000267058	0.001132388	0.002579635	-0.000629947	-0.002190859	-0.000745486	2.88E-05	0	0.000265626	0.007640769	-0.008827398
24/7/2017	0.003060207	-0.003751975	-0.003665616	-0.000950765	-0.003948881	0.002530328	-0.001357443	0	-0.010155308	-0.009284297	-0.002961755
25/7/2017	0.012663772	0.007407561	0.007322794	-0.006747578	-0.00061516	-0.001749648	0.011568384	0	0.002883341	-0.005077604	0.012635208
26/7/2017	-0.006073379	-0.000178679	0.000351207	-0.003100647	0.001573077	0.00199446	-0.006375563	0	0.029620273	0.008781133	0.00101223
27/7/2017	-0.005268482	0.006969465	0.008917004	-0.006825357	-0.005446014	-0.00821335	-0.004517487	0	0.052016327	0.002194763	0.009947184
28/7/2017	0.000290201	-0.007399074	-0.009133929	0.005045468	0.002145702	-0.000892002	-0.003584098	0	-0.004999985	-0.001410508	-0.001920803
31/7/2017	0.006189474	-0.000632588	-0.000860449	-0.001265898	-0.001404579	-0.005346575	-0.007861288	0	0.00403247	0.003754264	0.002313498
1/8/2017	0.00809764	0.002174301	-0.000966519	-0.002209897	-0.002161289	0.00526313	0.001666591	0	0.00296596	0.004999282	0.000612758
2/8/2017	0.000595891	-0.002636506	-0.000721162	-0.002214792	0.004435077	0.004860159	0.000700517	0	-0.013245497	0.004569034	-0.003143709
3/8/2017	-0.004597592	-0.0029739	-0.001531466	0.001708264	0.004655118	-0.003473522	-0.007204741	0	0.000874067	0.004218149	-0.013433534
4/8/2017	0.007227348	0.000248557	-0.001886439	-0.002172496	0.002333773	0.002695316	0.00484788	0	0.004740876	-0.00292201	0.003466412
7/8/2017	-0.001758198	0.001863758	0.007241982	0.001611193	-0.000951729	0.005851004	0.000467833	0	0.000496595	0.002014755	-0.00862571
8/8/2017	-0.001713717	-0.000427182	-0.003752832	-0.004847428	-0.002943048	-0.001326161	-0.008826079	0	-0.005398667	0.003290293	-0.001251853
9/8/2017	-0.000810707	-0.004701012	0.001390669	0.001561775	0	0.000331996	0.001415335	0	-0.00349387	-0.004955673	0.001169903
10/8/2017	-0.017609942	-0.015194791	-0.004710915	-0.012790994	-0.013376271	-0.021832942	-0.012219162	0	-0.004320075	0.002526833	-0.013375631
11/8/2017	-0.005319413	0.005161793	0.000618102	0.002960271	0.001089465	0.007474369	-0.002086599	0	-0.000880333	-0.006429024	-0.006915992
14/8/2017	0.013870217	0.006870448	0.00541868	0.006508781	0.010122621	0.016021565	0.009409146	-0.002833602	0.012398522	0.005808774	-0.002683376
15/8/2017	0.002143559	-0.008991525	0.004564323	-0.000218787	-0.002325715	0.002300029	0.00041433	0	-0.010070839	0.00500777	-0.003950556
16/8/2017	-0.002403384	0.004501503	0.003145674	0.002539107	0.00149125	0.002625456	0.009228843	0	0.001067559	0.003200489	-0.011276927
17/8/2017	-0.017394241	-0.01564968	-0.008989136	-0.012630598	-0.017081214	-0.019809311	-0.015416659	-0.007876773	-0.016247389	-0.007685876	-0.014441224
18/8/2017	-0.000563871	-0.004850352	-0.003603614	-0.00414612	-0.003447702	-0.000489416	0.000803797	-0.007436791	-0.005356533	0.006284028	0.005654333
21/8/2017	-0.002404168	0.001852679	0.004357593	0.004574164	0.000908633	-0.000591709	0.001070748	0	0.007052226	0.003267596	-0.005513113
22/8/2017	0.010475863	0.010455542	0.000368919	0.01168176	0.011120219	0.014535708	0.012033479	0.009568164	0.00884899	0.00199044	0.006929612
23/8/2017	-0.002238966	-0.008390497	-0.003406501	-0.007122591	-0.009029768	-0.001841249	-0.001556028	0.010329945	-0.00044177	0.002564257	0.003823298
24/8/2017	-0.00082928	-0.002541247	-0.013443521	0.002838677	-0.003902626	-0.001229784	-0.001440809	-0.001538602	-0.003661532	-0.00079254	-0.000174084
25/8/2017	0.002416748	0.002561968	0.002446726	-0.001162967	0.004442725	-0.001069786	0.002679713	0.004125873	0.00785699	0.003064521	0.005202516
28/8/2017	-0.004797392	0.000951167	-0.002013192	0.0060413	6.96E-05	0.002727864	0.002290745	0	-0.0001886	0.002264413	-0.004699237
29/8/2017	-0.004673706	-0.001900526	0.002731366	0.001670453	0.006494716	0.004141085	-0.005567258	-0.005148482	-0.002263728	-0.001506234	-0.00119664
30/8/2017	0.004228541	0.006963043	-0.000302622	0.005678931	0.003235062	0.008358436	0.007277981	0.004876571	-0.006365378	-0.004345765	0.000326741
31/8/2017	-7.34E-05	0.004967499	0.000498581	0.016951373	0.003621315	0.007174651	0.008249253	0.005150011	-0.005137622	0.000216426	0.005226354
1/9/2017	0.004382367	0.00457783	0.00414734	-0.000842008	0.001529208	-0.000454504	0.006324869	-0.000788198	0.000446236	-0.002993316	0.008123741
5/9/2017	-0.022011503	-0.004095658	0.00191434	-0.004373354	-0.010859524	-0.008896094	-0.014213616	-0.000690339	-0.011407044	0.002929996	0.005630105
6/9/2017	0.002442639	0.005516089	0.003450006	0.004531847	0.001075316	0.001825126	0.002778374	0.000986837	-0.012312277	-0.005229792	0.016389552
7/9/2017	-0.016534458	-0.008514966	0.001992357	0.010910583	0.000641028	0.005077078	0.000699945	0.007590661	-0.020754522	0.007215077	0.001745017
8/9/2017	0.00768564	-0.003547788	-0.006457827	0.004199021	0.003410956	-0.008617201	-0.000233122	-4.89E-05	-0.001266244	0.004427686	-0.010598594
11/9/2017	0.017361668	0.005354816	0.006747777	0.008226213	0.008593136	0.015016365	0.013905457	0.007435982	0.003470063	0.009282143	0.010181826
12/9/2017	0.012108517	0.004356591	0.001372121	0.002146591	0.005166754	0.001328795	0.00816569	-0.011800091	0.013699525	-0.017505833	0.005186572
13/9/2017	0.002144209	0.007178246	0.000720344	-0.003587272	-0.001310605	-0.001582622	-0.000427859	-0.00402952	0.007478939	-0.005312809	0.012387701
14/9/2017	-0.003476922	-0.005446009	-0.003633951	0.000459163	0.004686754	-0.003721613	0.00293874	0.005772713	-0.003972134	0.008720274	0.003858604
15/9/2017	0.004757752	-0.002304922	0.002290485	-0.00284762	0.003460464	0.002984444	-0.000256021	0	0.017782334	0.001008568	0.002589948
18/9/2017	0.010150294	-0.004242346	0.00040439	-0.00047067	0.005747654	-0.000315303	0.005748	-0.002305623	0.005074567	-0.009823608	0.004366912
19/9/2017	0.007980979	-0.000492099	-0.002758803	-0.007849047	0.000806758	0.003745367	0.005290692	-0.010325529	0.022496352	-0.002144227	0.003755938
20/9/2017	0.006200678	0.003516966	-0.008933618	0.001508383	0.006768267	-0.004782006	0.004080777	-0.002732527	0.004437724	-0.007757209	0.006873639
21/9/2017	0.001967212	-0.002411237	-0.009707568	-0.005582172	0.003352932	-0.00592978	-0.002466503	-0.002192011	-0.007902951	-0.0009176	-0.000666491
22/9/2017	-9.46E-05	0.002206244	-0.002298009	0.000836764	0.002726678	0.000635177	-0.002866109	-0.008238025	0.013548289	-0.007163895	0.005315504
25/9/2017	-0.001537791	-0.002019101	0.006766026	-0.003344128	-1.66E-05	-0.014243757	0.000873552	0.003272221	0.008602014	0.008436628	0.014736307
26/9/2017	-0.000924024	-0.000590071	0.000875921	-0.001741316	-9.95E-05	0.003964583	-0.003997925	0.001154152	-0.00852865	-0.001541164	-0.001921784
27/9/2017	0.012996279	0.005370232	-0.007286265	-0.000627588	0.000298476	0.011415815	-0.000254399	-0.008420248	0.000556943	-0.013450345	0.004764127
28/9/2017	0.001217374	-0.000447469	0.000179851	0.001383613	-0.000911753	0.001426974	0.007040434	0.006116087	0.002474079	0.003054486	0.001501431
29/9/2017	0.003320355	0.003693121	-0.001061128	0.005792586	0.00283741	0.007500734	-2.81E-05	0.000753549	0.001789198	-0.001114078	-0.000414242
2/10/2017	0.008879529	0.001798039	-0.001998569	0.009521203	0.007098147	0.000775896	0.010950425	-0.004066253	-0.00104698	0.002230755	-0.000177606
3/10/2017	0.003003044	0.003631233	0.00092002	0.000188411	0.004797417	0.002218001	0.004305009	-0.000453633	0.010974099	-0.003820895	-0.000829034
4/10/2017	-0.003224381	0.005267738	0.003659095	0.004500249	-0.000555972	-0.001478662	-0.000193604	0.008320695	0.000548918	0.010612966	-0.000632103
5/10/2017	0.009866191	0.005612487	0.00405878	0.00046886	0.002306705	0.010561993	0.005891641	0.003200797	-0.001158057	-0.001216025	0.00405224
6/10/2017	0.000434729	0.001549565	-0.009497742	-0.000676932	-0.00047331	0.002911321	-0.001924908	-0.002043989	-0.02025877	-0.000627104	-0.008170244
9/10/2017	-0.003727856	-0.003518775	-0.002654589	-0.0067215	-0.003919239	0.002390119	5.52E-05	0.001198948	-0.00155705	0.00136585	0.002501001
10/10/2017	0.004132084	-0.001085433	0.009885972	0.002234701	0.001147617	0.000395695	0	0.002145534	0.003929916	0.009806103	0.00102964
11/10/2017	-0.001394577	0.000715285	0.002384569	0.002365745	-0.000360212	0.004699225	0.000550944	0.00537708	-0.006710587	0.004709324	0.002393321
12/10/2017	-0.007188444	-0.006638925	0.004042191	-0.001702284	0.00514377	0.000413033	0.001899891	0.006883646	-0.035406003	0.004977999	-0.003768901
13/10/2017	-0.000392034	0.004358604	0.001336065	-0.002981427	-0.002575037	0.005222477	0.004754476	0.001967312	-0.007068718	-0.007592652	-0.000713026
16/10/2017	0.006436006	0.001832358	0.000409254	-0.003819292	0.001748349	0.003695988	-0.001012022	-0.004417798	0.007772206	-0.001748801	0.002180285
17/10/2017	-0.005523857	0.000371324	-0.003698926	0.013134368	-0.002838113	-0.000256813	-0.002464267	0.000147908	0.002073831	0.005839438	0.000830706
18/10/2017	0.00562368	-0.00254318	-0.000999549	0.001632211	0.00065424	0.002997965	-0.002168304	-0.001725443	-0.005820682	-0.001487677	-0.006975869
19/10/2017	0.001466777	-9.64E-05	-0.006146264	0.006051062	0.002664539	-0.003463464	0.003355893	-0.000938284	0.004618732	0.010102107	-0.003124393
20/10/2017	0.011648655	0.002067454	-0.001959599	0.001145216	0.010743967	0.006770254	0.008745483	-0.001136848	0.002136902	0.001259151	0.002655096
23/10/2017	-0.001402545	-0.006904831	-0.001098756	-0.002617518	-0.008048989	-0.004038645	-0.00203832	-0.004057835	-0.009627748	0.000538926	-0.005853547
24/10/2017	0.007430394	0.002770045	-0.003372095	-0.006715847	0.005349918	0.003570692	0.005936799	-0.006260531	-0.006132984	0.000790036	0.002703689
25/10/2017	-0.004924563	-0.003825941	-0.002949274	-0.001165011	-0.01028691	-0.003378251	-0.005035508	-0.002799988	-0.0227795	-0.004377628	-0.006830873
26/10/2017	0.005536501	0.003272122	0.001270324	-0.0102891	0.001421793	0.003446611	0.013604702	-0.005515474	0.005172674	0	0.002433366
27/10/2017	-0.000988836	0.015989508	-0.008572688	-0.000284059	-0.000832302	0.029105646	-0.005449369	0.002369674	0.001603891	0.006126832	0.001986159
30/10/2017	-0.004769071	-0.003903852	-0.009213628	-0.010756909	-0.00733347	0.004045628	-0.003994657	0.005834735	-0.014078873	0.000179059	0.003623981
31/10/2017	-0.002825433	-0.000450658	0.008432059	-0.001617266	-0.004080559	0.003919441	0.001842749	0.002900444	0.003383866	0.0004656	0.003610896
1/11/2017	0.002334751	0.000696763	0.002890892	0.001971585	-0.000627806	0.000729674	0.006032111	-0.000548495	-0.004519076	-0.005620216	0.010873241
2/11/2017	0.008593563	-0.007672558	-0.002116349	-0.00414808	0.0053727	0.001103003	-0.007582295	0.008830594	-0.010095469	0.00410402	-0.003106967
3/11/2017	-0.004349879	0.003645853	0.000585055	0.007956865	-0.000970083	0.008522326	-0.001435922	-0.001038557	-0.001026757	0.003656923	0.002327646
6/11/2017	-0.001328671	0.007361099	-0.01059765	-0.003369529	0.0002633	0.003466768	-0.004449669	0.015297012	-0.024391899	-0.00425092	0.022021494
7/11/2017	-0.013259381	-0.005524708	0.011062052	0.002689825	0.002336636	0.001124617	0.00196223	0.009215464	0.002458081	0.012340816	-0.001771598
8/11/2017	-0.006010271	0.000574674	0.010758411	0.002237352	-0.001920781	0.004906772	0.000190418	0.007440374	0.00462371	-0.000318921	-0.003973684
9/11/2017	-0.003448672	0.001654754	-0.000343355	-0.000327967	-0.012763594	-0.008504749	-0.008729445	0	0.002649964	0.001063409	0.002885739
10/11/2017	-0.002722397	0.003426868	0.009743691	-0.006635643	0.001266219	-0.000919912	-0.001454003	-0.000143865	0.001460611	-0.004355455	-0.008052765
13/11/2017	0.001804425	0.00319742	0.005997414	0.001076047	-0.005058368	-0.000135441	0.005302469	0.003117626	-0.002430767	0.011558843	-0.00543146
14/11/2017	-0.000600345	0.000990059	0.003078804	-0.004267602	-0.004013821	-0.001643373	-0.011368926	-0.001673549	-0.014341392	0.01195413	-0.015424375
15/11/2017	0.00189463	-0.004444161	-0.010804624	-0.002768217	-0.005087766	-0.008474266	-0.005943314	-0.008237875	0.001200722	-0.009450355	-0.01174951
16/11/2017	0.000761092	0.008057029	0.015639629	0.010171109	0.008371101	0.013280727	0.012792008	0.003911709	0.017495561	-0.004033651	-0.005813805
17/11/2017	-0.00133663	0.004819905	-0.004079357	-0.003893822	-0.004820232	-0.006679369	0.001125681	-0.005628238	0.00644809	-0.007430941	0.004309944
20/11/2017	0.004915094	0.001639195	-0.000726941	-0.00421784	0.004154074	0.002782195	0.001810163	-0.002854296	0.009644488	-0.003122356	-0.00207523
21/11/2017	0.002525904	0.006023115	0.002803636	0.008738884	0.006464987	0.011947124	0.004763656	0.005627808	-0.005390238	0.002384729	0.002241098
22/11/2017	-0.003962553	0.001026666	-0.001574857	-0.000381716	0.001381244	-0.002571984	-0.00231603	-0.003521786	0.016670046	-0.000284121	0.004371352
24/11/2017	-0.001540687	0.002104641	-0.000194923	0.002185187	0	0.005416919	0.004533547	0.00367947	-0.002901435	0.001562786	0.002727779
27/11/2017	-0.000391565	0.000784287	0.000549505	0.00015873	0.001844596	-0.000106859	-0.006062778	-0.002749467	0.003925031	0.004610158	-0.010281263
